Rating,Location,Type of ownership,Sector,Revenue,Years Founded,Min_Salary,Max_Salary,Seniority,HQ_Same,SQL,Excel,Python,Tableau,R,SAS
3.8,TX,Company - Private,Accounting & Legal,$10 to $25 million (USD),24.0,35,42,Not specified,0,1,0,0,0,0,0
3.8,TX,Company - Public,Business Services,$5 to $10 billion (USD),106.0,35,42,Senior,0,1,0,0,0,0,0
3.7,TX,Company - Private,Information Technology,$25 to $50 million (USD),23.0,35,42,Not specified,0,0,0,0,0,0,0
3.9,TX,Company - Private,Business Services,$50 to $100 million (USD),14.0,35,42,Not specified,0,0,0,0,0,0,0
3.1,TX,Company - Public,Information Technology,$10 to $25 million (USD),24.0,35,42,Not specified,0,1,1,0,0,0,0
3.7,TX,Company - Public,Insurance,$10+ billion (USD),35.0,35,42,Not specified,0,1,1,0,0,0,0
3.6,TX,Government,Health Care,$5 to $10 million (USD),16.078688524590163,35,42,Senior,1,1,1,1,1,1,1
2.8,TX,Government,Government,,108.0,35,42,Not specified,1,1,0,0,0,0,1
3.3,TX,Nonprofit Organization,Health Care,$100 to $500 million (USD),21.0,35,42,Not specified,0,1,0,1,0,0,0
4.1,TX,Company - Private,Information Technology,$5 to $10 million (USD),36.65408805031446,35,42,Not specified,0,0,0,0,0,0,0
3.3,TX,Company - Private,Health Care,,21.0,35,42,Not specified,1,1,1,0,0,0,0
5.0,TX,Company - Private,Information Technology,$50 to $100 million (USD),12.0,35,42,Junior,0,1,1,0,0,0,1
2.8,TX,Government,Government,,63.0,35,42,Not specified,1,1,1,1,0,0,0
3.5,TX,Company - Private,Business Services,$5 to $10 million (USD),13.0,35,42,Senior,1,0,0,0,0,0,0
3.5,TX,Company - Private,Business Services,$5 to $10 million (USD),13.0,35,42,Not specified,1,0,0,0,0,0,0
,TX,Company - Private,,,15.357142857142858,35,42,Senior,1,0,1,1,1,1,1
2.7,TX,Company - Private,Transportation & Logistics,,5.0,35,42,Not specified,1,0,0,1,0,1,0
3.3,TX,Company - Public,Insurance,$10+ billion (USD),36.0,35,42,Not specified,0,1,1,0,0,0,0
4.4,TX,Company - Private,Information Technology,Less than $1 million (USD),15.357142857142858,35,42,Senior,0,1,1,1,1,0,0
2.8,TX,Government,Government,$100 to $500 million (USD),26.572916666666668,35,42,Not specified,1,1,1,0,0,0,0
2.8,TX,Government,Government,,63.0,43,77,Senior,1,1,1,0,0,0,0
3.5,TX,Company - Private,Business Services,$100 to $500 million (USD),50.0,43,77,Not specified,0,0,0,0,0,0,0
3.4,TX,Government,Government,,36.65408805031446,43,77,Senior,1,0,1,0,1,0,0
3.0,FL,Company - Private,Business Services,$100 to $500 million (USD),26.0,40,72,Not specified,1,1,0,0,0,0,1
3.5,FL,Company - Public,Business Services,$2 to $5 billion (USD),72.0,40,72,Not specified,0,1,1,0,0,0,0
3.5,FL,Company - Public,Finance,$10+ billion (USD),150.0,40,72,Not specified,0,0,1,0,0,0,0
3.7,FL,Company - Private,Business Services,$50 to $100 million (USD),39.0,40,72,Not specified,0,1,1,0,0,0,0
5.0,FL,Company - Private,Information Technology,$50 to $100 million (USD),12.0,40,72,Junior,0,1,1,0,0,0,1
,FL,Company - Private,Business Services,$1 to $5 million (USD),24.0,40,72,Not specified,0,1,1,0,0,0,0
3.5,FL,Company - Public,Business Services,,22.0,40,72,Not specified,0,1,0,0,0,0,0
3.5,FL,Company - Public,Finance,$10+ billion (USD),150.0,40,72,Not specified,0,0,0,0,1,0,0
3.9,FL,Company - Public,Business Services,Less than $1 million (USD),99.0,40,72,Senior,0,1,0,0,0,0,0
5.0,FL,Company - Private,Information Technology,$50 to $100 million (USD),12.0,40,72,Not specified,0,1,1,0,0,0,1
3.5,FL,Company - Public,Finance,$10+ billion (USD),150.0,40,72,Not specified,0,0,0,0,1,1,0
5.0,FL,Company - Private,Information Technology,$50 to $100 million (USD),12.0,40,72,Junior,0,1,1,0,0,0,1
2.9,FL,Company - Public,Insurance,$2 to $5 billion (USD),30.0,40,72,Senior,0,1,0,0,0,0,0
5.0,FL,Company - Private,Finance,,16.078688524590163,40,72,Senior,0,1,0,0,0,0,0
5.0,FL,Company - Private,Business Services,,38.0,40,72,Not specified,1,1,0,0,0,0,0
3.9,FL,Company - Private,Information Technology,$100 to $500 million (USD),18.0,40,72,Not specified,0,1,0,0,0,0,0
3.3,TX,Company - Public,Aerospace & Defense,$10+ billion (USD),97.0,50,86,Not specified,0,0,0,0,0,0,0
4.6,TX,Company - Public,,$1 to $5 million (USD),15.357142857142858,50,86,Not specified,0,0,1,0,0,0,0
3.8,TX,Company - Private,Business Services,$50 to $100 million (USD),29.0,50,86,Not specified,1,0,0,0,0,0,0
,TX,Company - Private,Information Technology,,9.0,50,86,Not specified,1,0,0,1,1,1,0
3.9,TX,Subsidiary or Business Segment,Aerospace & Defense,$2 to $5 billion (USD),85.0,50,86,Not specified,1,0,0,0,0,0,0
3.1,TX,Company - Private,Information Technology,$1 to $5 million (USD),28.0,50,86,Not specified,0,1,0,0,1,0,0
4.4,TX,Company - Private,Information Technology,$100 to $500 million (USD),25.0,50,86,Not specified,1,1,0,0,0,0,0
5.0,TX,Company - Private,Business Services,,14.0,50,86,Not specified,0,0,1,0,0,0,0
3.8,TX,Company - Public,Aerospace & Defense,$10+ billion (USD),25.0,50,86,Not specified,0,0,0,1,0,0,0
2.9,TX,Company - Public,Finance,$5 to $10 billion (USD),28.0,50,86,Senior,1,0,0,1,1,1,1
,TX,Other Organization,"Construction, Repair & Maintenance",,16.078688524590163,50,86,Not specified,1,0,1,0,0,0,0
1.7,TX,Company - Private,Transportation & Logistics,$25 to $50 million (USD),16.078688524590163,35,67,Not specified,1,1,1,0,0,0,0
4.2,TX,Company - Private,Information Technology,$25 to $50 million (USD),22.0,35,67,Not specified,1,0,0,0,0,0,0
4.8,TX,Company - Private,Information Technology,$50 to $100 million (USD),21.0,35,67,Not specified,0,1,0,0,0,1,1
3.9,TX,Company - Private,Business Services,,34.0,35,67,Not specified,0,0,1,0,0,0,0
4.8,TX,Company - Private,Information Technology,$50 to $100 million (USD),21.0,35,67,Not specified,0,1,0,0,0,1,1
4.7,TX,Company - Private,Information Technology,Less than $1 million (USD),15.357142857142858,57,70,Not specified,0,1,0,0,0,0,0
3.6,TX,Company - Private,Information Technology,$25 to $50 million (USD),21.0,57,70,Not specified,0,1,1,1,1,1,1
4.2,OH,Subsidiary or Business Segment,Business Services,$100 to $500 million (USD),21.0,28,52,Not specified,0,1,1,1,1,1,0
3.6,OH,Company - Private,Information Technology,,8.0,28,52,Not specified,1,1,0,1,1,1,0
3.7,OH,Nonprofit Organization,Health Care,$1 to $2 billion (USD),128.0,28,52,Not specified,1,1,0,0,0,0,0
2.9,OH,Company - Public,Finance,$500 million to $1 billion (USD),35.0,28,52,Not specified,0,1,0,1,1,0,1
3.5,OH,Company - Public,Retail,$2 to $5 billion (USD),128.0,28,52,Not specified,1,1,0,1,1,1,0
3.9,OH,Company - Public,Finance,$10+ billion (USD),221.0,28,52,Not specified,0,0,0,0,0,0,0
3.8,OH,Company - Private,Transportation & Logistics,,51.0,28,52,Not specified,0,1,0,1,0,1,0
3.6,OH,Company - Public,Health Care,$10+ billion (USD),132.0,28,52,Not specified,0,0,1,1,1,1,1
5.0,OH,Company - Private,Information Technology,$50 to $100 million (USD),12.0,28,52,Junior,0,1,1,0,0,0,1
2.3,OH,Nonprofit Organization,Finance,$5 to $10 million (USD),15.357142857142858,28,52,Not specified,1,1,1,0,0,0,0
2.5,OH,Company - Private,Business Services,,16.078688524590163,28,52,Not specified,0,0,0,0,0,0,0
3.7,OH,Nonprofit Organization,Health Care,$1 to $2 billion (USD),128.0,28,52,Not specified,1,1,1,0,0,0,0
2.8,OH,Company - Private,Accounting & Legal,Less than $1 million (USD),15.357142857142858,28,52,Not specified,1,1,0,0,0,0,0
5.0,OH,Company - Private,Information Technology,$50 to $100 million (USD),12.0,28,52,Not specified,0,1,1,0,0,0,1
3.4,OH,Company - Public,Health Care,,16.0,28,52,Not specified,1,1,1,0,0,0,0
4.5,OH,Company - Private,Business Services,$500 million to $1 billion (USD),20.0,28,52,Not specified,0,1,1,0,0,0,0
3.4,OH,Company - Private,,$5 to $10 million (USD),16.078688524590163,28,52,Not specified,1,1,1,0,0,0,0
5.0,OH,Company - Private,Information Technology,$50 to $100 million (USD),23.0,28,52,Not specified,1,0,1,0,0,0,0
4.5,OH,Company - Private,,$1 to $5 million (USD),15.357142857142858,28,52,Not specified,0,0,0,0,0,0,0
4.5,OH,Company - Private,Information Technology,$50 to $100 million (USD),12.0,28,52,Senior,0,0,0,0,0,0,0
3.7,OH,Nonprofit Organization,Health Care,$1 to $2 billion (USD),128.0,28,52,Not specified,1,0,0,0,0,0,0
5.0,OH,Company - Private,Information Technology,$50 to $100 million (USD),12.0,28,52,Junior,0,1,1,0,0,0,1
2.5,OH,Company - Private,Business Services,,16.078688524590163,28,52,Not specified,0,1,0,1,0,1,1
4.0,OH,Company - Private,Information Technology,$50 to $100 million (USD),21.0,28,52,Not specified,0,0,0,0,0,0,0
4.5,OH,Private Practice / Firm,Information Technology,$1 to $5 million (USD),12.0,28,52,Not specified,1,1,0,0,0,0,0
3.6,OH,Company - Public,Health Care,$10+ billion (USD),132.0,28,52,Senior,0,1,0,1,1,1,0
3.4,OH,Company - Private,,$5 to $10 million (USD),16.078688524590163,46,86,Not specified,1,1,1,0,0,0,0
3.4,OH,Company - Public,Health Care,,16.0,46,86,Not specified,1,1,1,0,0,0,0
3.7,OH,Nonprofit Organization,Health Care,$1 to $2 billion (USD),128.0,46,86,Not specified,1,0,0,0,0,0,0
3.9,OH,Company - Public,Finance,$10+ billion (USD),221.0,46,86,Senior,0,0,0,0,0,0,0
4.5,OH,Company - Private,Business Services,$50 to $100 million (USD),26.0,46,86,Senior,0,0,0,0,1,0,0
3.6,NC,Company - Public,Finance,$10+ billion (USD),168.0,50,86,Not specified,0,1,0,0,0,0,0
3.8,NC,Company - Public,Insurance,,3.0,50,86,Not specified,1,0,0,0,0,0,0
5.0,NC,Company - Private,,,16.078688524590163,50,86,Not specified,1,0,1,0,0,0,0
3.9,NC,Company - Public,Business Services,$10+ billion (USD),31.0,50,86,Not specified,0,0,0,0,0,0,0
3.8,NC,Company - Public,Information Technology,$10+ billion (USD),52.0,50,86,Not specified,0,1,0,0,0,0,0
5.0,NC,Company - Private,Finance,,39.0,50,86,Not specified,0,1,1,0,0,0,0
3.4,NC,Company - Private,Information Technology,$10 to $25 million (USD),16.0,50,86,Not specified,0,0,1,0,0,0,0
4.1,NC,Company - Public,Business Services,$1 to $2 billion (USD),54.0,50,86,Not specified,0,0,0,0,0,0,0
4.1,NC,Company - Private,Information Technology,$500 million to $1 billion (USD),29.0,50,86,Not specified,0,1,0,0,0,0,0
3.9,NC,Subsidiary or Business Segment,Business Services,$2 to $5 billion (USD),37.0,50,86,Not specified,0,1,0,0,0,0,0
3.9,NC,Company - Private,Business Services,$500 million to $1 billion (USD),28.0,50,86,Not specified,0,1,0,0,0,0,1
3.6,NC,Subsidiary or Business Segment,Business Services,,36.65408805031446,50,86,Not specified,0,1,0,0,0,0,0
3.4,NC,Company - Private,Information Technology,$50 to $100 million (USD),40.0,50,86,Not specified,0,1,0,0,0,0,0
3.6,NC,Subsidiary or Business Segment,Business Services,,36.65408805031446,50,86,Not specified,0,1,1,1,0,0,0
3.8,NC,Company - Private,Business Services,$100 to $500 million (USD),15.0,50,86,Not specified,0,1,0,0,0,0,0
3.6,NC,Company - Private,Business Services,$100 to $500 million (USD),23.0,50,86,Not specified,0,1,0,1,1,1,0
4.1,NC,Company - Private,Information Technology,$25 to $50 million (USD),21.0,50,86,Not specified,0,1,0,0,0,0,0
3.7,NC,Subsidiary or Business Segment,Information Technology,$10+ billion (USD),52.0,50,86,Not specified,0,1,0,0,0,0,0
3.5,NC,Company - Public,Business Services,$2 to $5 billion (USD),72.0,50,86,Not specified,0,1,0,0,0,0,0
4.1,NC,Company - Public,Business Services,$1 to $2 billion (USD),54.0,50,86,Not specified,0,0,0,0,0,0,0
3.9,NC,Subsidiary or Business Segment,Business Services,$2 to $5 billion (USD),37.0,50,86,Not specified,0,1,1,1,0,0,0
5.0,NC,Company - Private,Information Technology,$50 to $100 million (USD),12.0,50,86,Junior,0,1,1,0,0,0,1
4.6,NC,Company - Private,Business Services,$5 to $10 million (USD),16.078688524590163,50,86,Not specified,0,1,0,0,0,0,0
3.2,NC,Company - Private,Accounting & Legal,$1 to $5 million (USD),16.078688524590163,50,86,Not specified,0,1,0,0,1,0,0
3.9,NC,Subsidiary or Business Segment,Business Services,$2 to $5 billion (USD),37.0,50,86,Not specified,0,0,1,0,0,0,0
4.7,NC,Company - Private,Transportation & Logistics,$10 to $25 million (USD),23.0,50,86,Not specified,0,0,1,0,0,0,0
3.9,NC,Company - Private,Information Technology,$100 to $500 million (USD),18.0,50,86,Not specified,0,1,0,0,0,0,0
3.2,NC,Company - Private,Finance,,45.0,50,86,Senior,0,1,0,1,0,1,1
3.3,NC,Company - Private,Business Services,$500 million to $1 billion (USD),18.0,50,86,Not specified,0,1,1,1,1,0,0
3.6,NC,Company - Private,Health Care,$100 to $500 million (USD),15.0,54,75,Not specified,1,0,0,0,0,0,0
2.8,NC,Company - Private,Transportation & Logistics,$5 to $10 billion (USD),85.0,54,75,Not specified,1,1,0,1,0,0,0
3.4,NC,Company - Public,Information Technology,$10+ billion (USD),53.0,54,75,Senior,0,1,0,0,0,0,0
3.8,NC,Subsidiary or Business Segment,Business Services,$2 to $5 billion (USD),25.0,54,75,Not specified,0,0,0,0,0,0,0
3.6,NC,Company - Private,Business Services,$100 to $500 million (USD),23.0,54,75,Not specified,0,1,1,1,1,0,0
3.7,NC,Company - Private,Business Services,$50 to $100 million (USD),21.0,54,75,Not specified,0,1,1,0,0,0,1
2.0,SC,Company - Private,,Less than $1 million (USD),15.357142857142858,54,75,Not specified,1,1,1,0,0,0,1
2.9,SC,Company - Private,Business Services,$500 million to $1 billion (USD),64.0,54,75,Not specified,0,0,0,0,1,0,0
4.1,NC,Company - Public,Business Services,$500 million to $1 billion (USD),24.0,54,75,Not specified,0,1,1,0,1,0,0
3.5,NC,Company - Public,Finance,,1.0,54,75,Not specified,1,0,0,0,0,0,1
2.9,NC,Company - Private,,$1 to $5 million (USD),15.357142857142858,54,75,Not specified,0,1,1,1,0,0,0
,NC,Company - Public,"Construction, Repair & Maintenance",$10 to $25 million (USD),47.0,54,75,Not specified,1,1,1,0,0,0,1
3.6,NC,Subsidiary or Business Segment,Business Services,,36.65408805031446,54,75,Not specified,0,0,0,0,0,0,0
4.6,NC,Company - Private,Business Services,$5 to $10 million (USD),16.078688524590163,54,75,Not specified,0,0,0,1,1,0,0
5.0,NC,Company - Private,Information Technology,$5 to $10 million (USD),15.357142857142858,54,75,Not specified,1,1,0,1,1,0,0
3.5,NC,Company - Private,Information Technology,$50 to $100 million (USD),4.0,54,75,Not specified,0,1,0,1,0,0,0
4.3,NC,Company - Private,Information Technology,$50 to $100 million (USD),37.0,54,75,Not specified,0,0,0,0,0,0,0
5.0,NC,Company - Private,Information Technology,$50 to $100 million (USD),12.0,54,75,Not specified,0,1,1,0,0,0,1
,NC,Company - Private,,,16.078688524590163,54,75,Not specified,0,1,0,0,0,0,0
3.2,NC,Company - Public,Finance,$50 to $100 million (USD),322.0,54,75,Not specified,0,0,0,0,0,0,0
4.1,NC,Company - Public,Business Services,$1 to $2 billion (USD),54.0,54,75,Not specified,0,0,0,0,0,0,0
3.4,NC,Company - Public,Information Technology,$10+ billion (USD),53.0,54,75,Not specified,0,1,1,0,0,0,0
3.9,NC,Subsidiary or Business Segment,Business Services,$2 to $5 billion (USD),37.0,54,75,Not specified,0,0,1,0,0,0,0
2.9,NC,Company - Public,Health Care,$50 to $100 million (USD),26.572916666666668,54,75,Not specified,1,1,0,1,0,0,0
4.0,NC,Company - Private,Information Technology,$50 to $100 million (USD),10.0,54,75,Not specified,0,1,1,0,0,0,1
,NC,Other Organization,,,15.357142857142858,54,75,Not specified,1,1,1,0,0,0,1
4.1,SC,Company - Private,Information Technology,$500 million to $1 billion (USD),29.0,53,99,Not specified,0,1,0,0,0,0,0
5.0,NC,Company - Private,Information Technology,$5 to $10 million (USD),15.357142857142858,53,99,Not specified,1,1,0,1,0,0,0
3.6,NC,Subsidiary or Business Segment,Business Services,,36.65408805031446,53,99,Senior,0,1,1,1,0,0,0
4.1,NC,Company - Public,Business Services,$1 to $2 billion (USD),54.0,53,99,Senior,0,1,0,0,0,0,0
3.3,NC,Company - Private,Business Services,$500 million to $1 billion (USD),18.0,53,99,Not specified,0,1,0,0,0,0,0
4.3,NC,Company - Private,Information Technology,$50 to $100 million (USD),37.0,53,99,Senior,0,0,0,0,0,0,0
2.3,NC,Company - Private,Information Technology,$5 to $10 million (USD),15.357142857142858,53,99,Not specified,1,1,0,0,0,0,0
3.2,NC,Company - Private,Business Services,,30.0,53,99,Not specified,0,0,0,0,0,0,0
3.3,NC,Company - Public,Retail,$10+ billion (USD),74.0,53,99,Not specified,1,0,0,0,0,0,0
,NC,Company - Private,Business Services,$1 to $5 million (USD),24.0,53,99,Not specified,0,1,0,0,0,0,0
2.8,NC,Company - Private,Transportation & Logistics,$5 to $10 billion (USD),85.0,53,99,Not specified,1,1,0,1,0,0,0
5.0,NC,Company - Private,Information Technology,$50 to $100 million (USD),12.0,53,99,Junior,0,1,1,0,0,0,1
1.8,NC,Company - Private,Retail,$2 to $5 billion (USD),14.0,53,99,Senior,1,1,0,1,0,1,1
4.4,NC,Company - Private,Information Technology,$10 to $25 million (USD),9.0,53,99,Not specified,0,0,0,0,0,0,0
3.3,NC,Company - Public,Retail,$10+ billion (USD),74.0,53,99,Not specified,1,0,0,0,0,0,0
4.1,NC,Company - Private,Business Services,$1 to $5 million (USD),14.0,53,99,Not specified,0,0,0,0,0,0,0
,NC,Other Organization,,,15.357142857142858,53,99,Senior,1,0,0,0,0,0,0
3.8,NC,Company - Private,Information Technology,$25 to $50 million (USD),22.0,53,99,Not specified,0,1,0,0,0,0,0
4.3,NC,Company - Private,Information Technology,$50 to $100 million (USD),37.0,53,99,Not specified,0,0,0,0,0,0,0
3.7,NC,Company - Public,Finance,$10+ billion (USD),116.0,53,99,Senior,1,0,0,0,0,0,0
3.7,NC,Company - Private,Transportation & Logistics,$500 million to $1 billion (USD),21.0,53,99,Not specified,1,1,1,0,0,0,0
3.1,NC,Company - Public,Finance,$10+ billion (USD),156.0,40,74,Not specified,0,0,0,0,0,0,0
3.0,NC,Company - Private,Business Services,$1 to $5 million (USD),16.0,40,74,Not specified,0,0,1,0,0,0,0
,NC,Other Organization,,,15.357142857142858,40,74,Not specified,1,0,0,0,0,0,0
3.6,NC,Company - Private,Business Services,$100 to $500 million (USD),23.0,40,74,Not specified,0,1,1,1,1,0,1
3.8,NC,Company - Public,Insurance,,3.0,40,74,Not specified,1,1,0,1,1,0,0
3.6,NC,Subsidiary or Business Segment,Information Technology,$100 to $500 million (USD),45.0,40,74,Not specified,0,0,0,0,0,0,0
3.3,NC,Company - Public,Retail,$10+ billion (USD),74.0,40,74,Not specified,1,0,0,0,0,0,0
3.8,NC,Company - Private,Information Technology,$25 to $50 million (USD),22.0,40,74,Not specified,0,1,0,0,0,0,0
3.3,NC,Company - Public,Retail,$10+ billion (USD),74.0,40,74,Senior,1,0,0,0,0,0,0
4.0,CA,Company - Public,Information Technology,$2 to $5 billion (USD),38.0,57,104,Not specified,1,1,0,0,1,0,0
3.6,CA,Subsidiary or Business Segment,Retail,$100 to $500 million (USD),14.0,57,104,Not specified,1,0,1,0,0,0,0
3.9,CA,Company - Public,Information Technology,,12.0,57,104,Senior,1,1,0,1,1,1,0
3.0,CA,Company - Public,Media,$10+ billion (USD),23.0,57,104,Not specified,0,1,1,1,1,1,0
4.0,CA,Company - Public,Information Technology,$2 to $5 billion (USD),38.0,57,104,Senior,1,1,0,1,0,1,0
5.0,CA,Company - Private,Information Technology,,6.0,57,104,Not specified,1,1,0,1,0,1,0
3.8,CA,Company - Private,Education,$5 to $10 million (USD),12.0,57,104,Not specified,1,1,0,0,0,0,0
4.6,CA,Company - Private,Information Technology,,9.0,57,104,Not specified,1,1,0,1,0,0,0
3.5,CA,Company - Private,Finance,$500 million to $1 billion (USD),18.0,57,104,Senior,1,1,1,1,1,1,0
3.3,CA,Company - Private,Business Services,$1 to $2 billion (USD),56.0,57,104,Not specified,1,1,0,1,1,0,1
4.1,CA,Company - Private,Information Technology,$10 to $25 million (USD),9.0,57,104,Senior,1,1,1,1,1,1,0
4.1,CA,Company - Private,,,15.357142857142858,57,104,Not specified,0,1,0,1,0,0,0
4.8,CA,Company - Private,Business Services,$10 to $25 million (USD),6.0,57,104,Not specified,1,1,0,1,1,1,0
3.7,CA,Company - Private,Information Technology,,9.0,57,104,Not specified,1,1,1,1,1,0,0
3.6,CA,Company - Public,Information Technology,$500 million to $1 billion (USD),22.0,57,104,Not specified,0,1,0,0,0,0,0
3.6,CA,Company - Private,Information Technology,,6.0,57,104,Not specified,1,1,0,1,1,1,0
3.9,CA,Company - Private,Information Technology,,15.0,57,104,Not specified,0,1,0,0,1,0,0
3.8,CA,Company - Private,Business Services,$100 to $500 million (USD),20.0,57,104,Not specified,0,1,0,0,1,0,0
4.0,CA,Company - Private,Information Technology,,4.0,57,104,Not specified,1,1,0,1,0,1,0
5.0,CA,Company - Private,Information Technology,,15.357142857142858,57,104,Not specified,1,1,0,1,0,1,0
4.9,CA,Company - Private,Transportation & Logistics,,3.0,57,104,Not specified,1,1,0,1,0,0,0
4.6,CA,Company - Private,Information Technology,,10.0,57,104,Not specified,1,1,0,1,0,0,0
3.8,CA,Company - Private,Business Services,$100 to $500 million (USD),20.0,57,104,Not specified,0,1,0,0,1,0,0
4.0,CA,Company - Private,Information Technology,,8.0,57,104,Not specified,1,1,0,0,1,0,0
3.7,CA,Company - Public,Real Estate,,114.0,57,104,Not specified,1,1,1,1,1,1,1
4.5,CA,Company - Private,Information Technology,$25 to $50 million (USD),8.0,57,104,Not specified,1,1,0,1,1,1,0
2.3,CA,Company - Private,Retail,,18.0,57,104,Not specified,1,0,1,0,0,0,0
,CA,Company - Private,Business Services,$1 to $5 million (USD),24.0,99,178,Not specified,0,1,0,0,0,0,0
4.1,CA,Company - Private,Finance,$1 to $5 million (USD),6.0,99,178,Not specified,1,1,0,0,1,0,0
4.0,CA,Company - Private,Information Technology,,8.0,99,178,Not specified,1,1,1,0,0,0,0
3.6,CA,Company - Private,Information Technology,,8.0,99,178,Not specified,1,1,1,0,0,0,0
5.0,CA,Company - Private,Information Technology,,4.0,99,178,Not specified,1,1,0,1,1,0,0
4.4,CA,Company - Private,Health Care,$50 to $100 million (USD),6.0,99,178,Not specified,1,1,0,1,1,0,0
3.3,CA,Company - Private,Information Technology,,13.0,99,178,Not specified,1,1,1,1,1,1,0
3.8,CA,Company - Private,Real Estate,$50 to $100 million (USD),96.0,99,178,Not specified,1,1,1,0,1,0,0
3.5,CA,Company - Private,Health Care,Less than $1 million (USD),15.357142857142858,99,178,Not specified,1,1,0,0,1,0,0
4.1,CA,Hospital,Health Care,$50 to $100 million (USD),113.0,99,178,Not specified,1,1,1,0,0,0,1
4.6,CA,Company - Private,Manufacturing,$5 to $10 million (USD),11.0,99,178,Not specified,1,1,1,1,0,0,0
4.2,CA,Company - Private,Finance,,8.0,99,178,Not specified,1,1,0,1,1,1,0
4.3,CA,Company - Public,Finance,,8.0,99,178,Not specified,1,1,0,1,0,0,0
5.0,CA,Company - Private,Information Technology,Less than $1 million (USD),15.357142857142858,99,178,Not specified,1,0,1,0,0,1,0
,CA,Company - Public,,,16.078688524590163,99,178,Not specified,0,0,0,0,0,0,0
3.7,CA,Company - Private,Information Technology,,16.0,99,178,Not specified,0,1,0,0,1,0,0
4.0,CA,Company - Private,Information Technology,,8.0,99,178,Not specified,0,1,0,0,0,0,0
3.9,CA,Company - Private,Retail,,11.0,99,178,Not specified,1,1,1,1,0,1,0
3.9,CA,Company - Private,Business Services,$500 million to $1 billion (USD),28.0,99,178,Not specified,0,1,1,0,0,0,0
3.6,CA,Company - Private,Business Services,$100 to $500 million (USD),20.0,99,178,Not specified,0,1,1,0,0,0,0
4.1,CA,Hospital,Health Care,$50 to $100 million (USD),113.0,99,178,Not specified,1,1,1,1,1,1,0
4.6,CA,Company - Private,Finance,,13.0,99,178,Not specified,1,1,0,1,0,0,0
3.4,CA,Company - Public,Real Estate,,16.0,99,178,Senior,0,1,1,1,1,0,0
4.0,CA,Company - Public,Information Technology,$2 to $5 billion (USD),14.0,99,178,Senior,1,1,1,1,1,0,0
4.1,CA,College / University,,$25 to $50 million (USD),156.0,99,178,Not specified,1,0,1,0,0,0,1
3.4,CA,Company - Private,Business Services,$50 to $100 million (USD),19.0,93,159,Not specified,0,1,1,0,0,0,1
5.0,CA,Company - Private,Finance,,15.357142857142858,93,159,Not specified,1,1,1,1,1,0,0
3.9,CA,Company - Private,Information Technology,$100 to $500 million (USD),18.0,93,159,Not specified,0,1,0,0,1,0,0
3.8,CA,Company - Private,Accounting & Legal,$10+ billion (USD),31.0,93,159,Not specified,0,1,0,1,1,1,1
4.1,CA,Company - Public,Business Services,$500 million to $1 billion (USD),24.0,93,159,Not specified,1,1,1,0,1,0,0
2.5,CA,Other Organization,,,16.078688524590163,93,159,Senior,0,1,0,0,1,0,0
3.2,CA,Company - Private,Information Technology,$25 to $50 million (USD),20.0,93,159,Not specified,0,0,0,0,0,0,0
3.7,CA,Company - Public,Information Technology,,8.0,93,159,Not specified,1,1,0,0,1,0,0
3.7,CA,Company - Public,Finance,$10+ billion (USD),35.0,93,159,Not specified,1,1,0,0,1,0,0
3.2,CA,Company - Private,Government,$10 to $25 million (USD),24.0,93,159,Not specified,1,0,0,0,0,0,1
3.7,CA,Company - Private,Business Services,$50 to $100 million (USD),39.0,93,159,Not specified,0,1,0,0,0,0,0
3.2,CA,Company - Private,Information Technology,,4.0,93,159,Not specified,1,1,1,0,1,0,0
4.1,CA,Company - Private,Health Care,,9.0,93,159,Not specified,1,1,1,1,1,0,0
3.2,CA,Company - Public,Business Services,$100 to $500 million (USD),21.0,93,159,Not specified,1,1,0,1,0,1,0
5.0,CA,Company - Private,Information Technology,$1 to $5 million (USD),15.357142857142858,93,159,Not specified,0,1,0,1,1,1,0
4.1,CA,Company - Private,Information Technology,,4.0,93,159,Not specified,1,1,1,0,1,0,0
4.8,CA,Company - Private,Finance,,7.0,93,159,Senior,1,1,0,1,0,1,0
4.5,CA,Nonprofit Organization,Health Care,$1 to $5 million (USD),13.0,93,159,Not specified,1,1,0,0,0,0,0
4.1,CA,Company - Private,Information Technology,,12.0,93,159,Senior,1,1,0,1,1,0,0
5.0,CA,Company - Private,Information Technology,$50 to $100 million (USD),12.0,93,159,Junior,0,1,1,0,0,0,1
3.9,CA,Company - Private,Information Technology,$100 to $500 million (USD),18.0,93,159,Not specified,0,0,0,0,0,0,0
4.0,CA,Company - Public,Information Technology,$2 to $5 billion (USD),14.0,93,159,Senior,1,1,0,1,0,1,0
4.6,CA,Company - Private,Business Services,$100 to $500 million (USD),20.0,93,159,Not specified,1,0,0,0,0,0,0
3.4,CA,Company - Public,Biotech & Pharmaceuticals,$10+ billion (USD),118.0,93,159,Not specified,0,0,0,1,0,1,0
3.2,CA,Company - Private,Business Services,$100 to $500 million (USD),13.0,93,159,Not specified,0,1,1,0,1,0,0
3.3,CA,Company - Private,Health Care,,6.0,82,116,Senior,1,1,1,0,1,0,1
,CA,Company - Public,,,16.078688524590163,82,116,Not specified,0,0,0,0,0,0,0
3.9,CA,Company - Private,Information Technology,$10 to $25 million (USD),24.0,82,116,Not specified,1,1,1,0,1,0,0
